%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
83, -181.24, -96.24, 705.36, 656.21, 0.00, 0.00, 0.00, 14:27:19.184
84, -181.39, -99.44, 687.65, 640.29, 0.00, 0.00, 0.00, 14:27:19.185
85, -181.13, -96.81, 697.79, 655.19, 0.00, 0.00, 0.00, 14:27:19.187
86, -184.96, -97.98, 704.25, 662.37, 0.00, 0.00, 0.00, 14:27:19.188
87, -185.23, -108.06, 691.05, 647.65, 0.00, 0.00, 0.00, 14:27:19.214
88, -185.82, -95.44, 698.86, 651.89, 0.00, 0.00, 0.00, 14:27:19.214
89, -189.03, -104.74, 695.69, 654.10, 0.00, 0.00, 0.00, 14:27:19.215
90, -186.54, -99.24, 695.21, 654.40, 0.00, 0.00, 0.00, 14:27:19.215
91, -178.32, -95.23, 695.27, 654.88, 0.00, 0.00, 0.00, 14:27:19.215
92, -185.20, -101.13, 700.92, 660.95, 0.00, 0.00, 0.00, 14:27:19.215
93, -181.64, -97.24, 702.78, 658.23, 0.00, 0.00, 0.00, 14:27:19.243
94, -178.02, -94.40, 713.04, 669.72, 0.00, 0.00, 0.00, 14:27:19.243
95, -182.93, -95.69, 696.52, 656.37, 0.00, 0.00, 0.00, 14:27:19.244
96, -183.89, -94.10, 702.35, 661.01, 0.00, 0.00, 0.00, 14:27:19.244
97, -184.28, -97.78, 705.43, 662.05, 0.00, 0.00, 0.00, 14:27:19.244
98, -180.21, -101.40, 706.21, 669.41, 0.00, 0.00, 0.00, 14:27:19.244
99, -177.82, -100.60, 708.60, 675.18, 0.00, 0.00, 0.00, 14:27:19.273
100, -180.93, -97.76, 717.87, 671.65, 0.00, 0.00, 0.00, 14:27:19.273
101, -180.48, -100.99, 714.43, 667.19, 0.00, 0.00, 0.00, 14:27:19.274
102, -177.13, -96.32, 702.64, 655.94, 0.00, 0.00, 0.00, 14:27:19.274
103, -188.77, -104.25, 696.24, 652.92, 0.00, 0.00, 0.00, 14:27:19.274
104, -184.52, -100.39, 702.01, 668.18, 0.00, 0.00, 0.00, 14:27:19.275
105, -181.71, -95.43, 710.36, 662.61, 0.00, 0.00, 0.00, 14:27:19.303
106, -186.47, -100.33, 700.58, 656.90, 0.00, 0.00, 0.00, 14:27:19.303
107, -186.92, -100.51, 704.61, 653.49, 0.00, 0.00, 0.00, 14:27:19.304
108, -179.59, -90.82, 706.41, 662.76, 0.00, 0.00, 0.00, 14:27:19.304
109, -180.16, -98.33, 705.81, 657.56, 0.00, 0.00, 0.00, 14:27:19.304
110, -189.23, -101.02, 695.46, 654.50, 0.00, 0.00, 0.00, 14:27:19.305
111, -184.44, -92.65, 704.58, 663.87, 0.00, 0.00, 0.00, 14:27:19.333
112, -185.61, -96.00, 707.63, 662.97, 0.00, 0.00, 0.00, 14:27:19.333
113, -193.54, -100.76, 701.23, 663.81, 0.00, 0.00, 0.00, 14:27:19.334
114, -187.97, -103.54, 694.74, 649.74, 0.00, 0.00, 0.00, 14:27:19.334
115, -167.33, -86.58, 702.63, 661.02, 0.00, 0.00, 0.00, 14:27:19.335
116, -184.89, -99.17, 698.53, 649.50, 0.00, 0.00, 0.00, 14:27:19.335
117, -188.45, -99.71, 698.83, 656.56, 0.00, 0.00, 0.00, 14:27:19.363
118, -180.89, -91.81, 705.53, 664.82, 0.00, 0.00, 0.00, 14:27:19.363
119, -184.57, -98.34, 713.16, 671.55, 0.00, 0.00, 0.00, 14:27:19.364
120, -187.95, -99.92, 710.82, 664.43, 0.00, 0.00, 0.00, 14:27:19.365
121, -179.09, -97.92, 700.71, 656.41, 0.00, 0.00, 0.00, 14:27:19.393
122, -166.77, -89.19, 712.14, 665.29, 0.00, 0.00, 0.00, 14:27:19.394
123, -176.25, -97.74, 701.91, 663.17, 0.00, 0.00, 0.00, 14:27:19.394
124, -174.67, -96.82, 711.81, 666.25, 0.00, 0.00, 0.00, 14:27:19.395
125, -174.79, -94.13, 710.91, 677.50, 0.00, 0.00, 0.00, 14:27:19.395
126, -187.29, -105.05, 702.77, 654.10, 0.00, 0.00, 0.00, 14:27:19.396
127, -189.15, -101.13, 693.41, 649.22, 0.00, 0.00, 0.00, 14:27:19.396
128, -184.60, -94.37, 700.71, 653.35, 0.00, 0.00, 0.00, 14:27:19.396
129, -175.54, -95.78, 707.08, 661.78, 0.00, 0.00, 0.00, 14:27:19.423
130, -186.16, -106.19, 692.45, 650.77, 0.00, 0.00, 0.00, 14:27:19.423
131, -183.95, -103.65, 702.08, 662.71, 0.00, 0.00, 0.00, 14:27:19.424
132, -180.63, -101.70, 703.39, 659.18, 0.00, 0.00, 0.00, 14:27:19.424
133, -185.60, -105.59, 699.62, 648.65, 0.00, 0.00, 0.00, 14:27:19.453
134, -180.87, -94.91, 707.49, 664.59, 0.00, 0.00, 0.00, 14:27:19.453
135, -187.12, -99.19, 701.06, 662.41, 0.00, 0.00, 0.00, 14:27:19.454
136, -187.15, -95.60, 707.94, 665.73, 0.00, 0.00, 0.00, 14:27:19.454
137, -182.31, -91.15, 706.47, 658.07, 0.00, 0.00, 0.00, 14:27:19.454
138, -180.87, -95.96, 703.96, 658.19, 0.00, 0.00, 0.00, 14:27:19.455
139, -184.29, -102.97, 701.89, 664.98, 0.00, 0.00, 0.00, 14:27:19.455
140, -185.24, -103.05, 693.70, 650.20, 0.00, 0.00, 0.00, 14:27:19.456
141, -181.30, -100.48, 706.38, 660.94, 0.00, 0.00, 0.00, 14:27:19.483
142, -184.95, -104.58, 714.87, 672.81, 0.00, 0.00, 0.00, 14:27:19.483
143, -185.01, -104.35, 705.45, 667.37, 0.00, 0.00, 0.00, 14:27:19.484
144, -181.45, -101.65, 707.48, 664.46, 0.00, 0.00, 0.00, 14:27:19.484
145, -185.61, -105.66, 701.74, 656.80, 0.00, 0.00, 0.00, 14:27:19.488
146, -186.56, -106.11, 697.94, 654.92, 0.00, 0.00, 0.00, 14:27:19.488
147, -186.30, -99.71, 695.19, 658.99, 0.00, 0.00, 0.00, 14:27:19.513
148, -186.24, -96.72, 702.60, 656.95, 0.00, 0.00, 0.00, 14:27:19.513
149, -175.68, -89.90, 702.27, 659.16, 0.00, 0.00, 0.00, 14:27:19.514
150, -185.79, -102.68, 682.59, 641.57, 0.00, 0.00, 0.00, 14:27:19.514
151, -173.20, -92.84, 701.82, 660.60, 0.00, 0.00, 0.00, 14:27:19.514
152, -178.40, -95.11, 707.03, 670.86, 0.00, 0.00, 0.00, 14:27:19.514
153, -182.20, -98.79, 707.03, 667.75, 0.00, 0.00, 0.00, 14:27:19.544
154, -182.14, -103.01, 704.81, 660.03, 0.00, 0.00, 0.00, 14:27:19.545
155, -183.40, -104.71, 703.59, 657.55, 0.00, 0.00, 0.00, 14:27:19.545
156, -182.65, -105.19, 707.00, 667.66, 0.00, 0.00, 0.00, 14:27:19.546
157, -179.37, -108.24, 705.98, 670.38, 0.00, 0.00, 0.00, 14:27:19.546
158, -180.77, -108.93, 706.73, 665.74, 0.00, 0.00, 0.00, 14:27:19.547
159, -187.77, -105.52, 705.59, 665.71, 0.00, 0.00, 0.00, 14:27:19.573
160, -188.76, -102.08, 708.91, 661.19, 0.00, 0.00, 0.00, 14:27:19.573
161, -168.21, -87.04, 698.65, 658.53, 0.00, 0.00, 0.00, 14:27:19.573
162, -188.79, -102.03, 709.03, 674.12, 0.00, 0.00, 0.00, 14:27:19.574
163, -184.10, -105.62, 701.61, 657.54, 0.00, 0.00, 0.00, 14:27:19.574
164, -187.27, -103.94, 709.35, 665.80, 0.00, 0.00, 0.00, 14:27:19.574
165, -181.38, -98.35, 705.46, 662.59, 0.00, 0.00, 0.00, 14:27:19.603
166, -175.54, -91.14, 708.75, 675.22, 0.00, 0.00, 0.00, 14:27:19.603
167, -186.58, -99.43, 702.17, 656.25, 0.00, 0.00, 0.00, 14:27:19.604
168, -178.60, -94.73, 707.49, 660.65, 0.00, 0.00, 0.00, 14:27:19.604
169, -187.45, -100.06, 704.92, 661.66, 0.00, 0.00, 0.00, 14:27:19.604
170, -190.83, -101.53, 701.42, 662.47, 0.00, 0.00, 0.00, 14:27:19.605
171, -180.45, -93.93, 708.12, 664.83, 0.00, 0.00, 0.00, 14:27:19.633
172, -188.56, -106.55, 706.59, 663.63, 0.00, 0.00, 0.00, 14:27:19.633
173, -188.74, -99.31, 700.16, 664.17, 0.00, 0.00, 0.00, 14:27:19.633
174, -188.32, -102.73, 705.07, 668.36, 0.00, 0.00, 0.00, 14:27:19.634
175, -181.42, -95.64, 706.62, 671.35, 0.00, 0.00, 0.00, 14:27:19.634
176, -190.39, -107.45, 701.35, 668.65, 0.00, 0.00, 0.00, 14:27:19.634
177, -173.94, -96.00, 716.76, 683.79, 0.00, 0.00, 0.00, 14:27:19.663
